Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Collection
SK0000107-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/470136cb34d5c9c600faacb636292157_aap_0987_radiant_b.jpg?v=1722679317,8,,,,,,,,,,,,,,,,,,,,,,
SK0000107-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/470136cb34d5c9c600faacb636292157_aap_1153_radiant_b.jpg?v=1722679316,9,,,,,,,,,,,,,,,,,,,,,,
SK0000107-UK,,,,,,,,,,,,,,,,,,,,169.99,404.17,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/470136cb34d5c9c600faacb636292157_aap_1183_radiant_b.jpg?v=1722679316,10,,,,,,,,,,,,,,,,,,,,,,
SK0000108-UK,Bresser ST-3 Stainless Steel Tripod,"<p><strong>The Bresser ST-3 stainless steel field tripod is a solid and height-adjustable tripod with double tripod leg clamp made of corrosion-resistant stainless steel for direct use with the Bresser Slider binocular mount, among others. </strong></p>
<p>Set the extendable stainless steel tripod to the desired base height and adjust it to your favorite observation position. For example, the full tripod height should be used for land observation while standing or sitting.</p>
<p>For night sky observation, a lower setting is recommended for a comfortable viewing position while sitting or lying down. The tripod is equipped with a standard GP mount head and a central screw with a metric M10 threaded shaft. Also suitable for EXOS-1 and EXOS-2 EQ mounts. The upper tripod leg tubes have a diameter of 50.8mm (2 inches).</p>
<p><strong>Specs:</strong></p>
<ul>
<li>Designed for use with the Bresser Slider Binocular mount<br>
</li>
<li>Standard GP mount head<br>
</li>
<li>Also suitable for EXOS-1 and EXOS-2 EQ mounts<br>
</li>
<li>Solid construction made of stainless steel and aluminum<br>
</li>
<li>Double tripod leg clamp<br>
</li>
<li>Height adjustable from approx. 68 to 110cm<br>
</li>
<li>Tripod weight: 5.5kg<br>
</li>
<li>Transport length: approx. 87cm<br>
</li>
<li>Diameter of the upper tripod leg tubes: 50.8mm (2 inches)</li>
</ul>
<p><em>Whats included:</em></p>
<ol>
<li style=""font-style: italic;"">
<em>Tripod assembly</em><br>
</li>
<li style=""font-style: italic;"">
<em>Accessory tray</em><br>
</li>
<li style=""font-style: italic;""><em>Central spindle</em></li>
</ol>
<p style=""font-style: italic;""><span style=""color: rgb(82, 182, 74);""><em>FREQUENTLY BOUGHT WITH THIS ITEM</em></span></p>
<ul>
<li style=""font-style: italic; color: rgb(82, 182, 74);""><span style=""color: rgb(82, 182, 74);""><em>Bresser Sliding Binocular Mount- <a rel=""noopener"" href=""https://www.horizonastronomy.ie/products/bresser-binoculars-sliding-mount?_pos=1&amp;_psq=sliding&amp;_ss=e&amp;_v=1.0"" target=""_blank"">Click here &gt;</a></em></span></li>
</ul>",,, Basic Astronomy Mounts ,,TRUE,,,,,,,,,,,,,105.86,211.71,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-Steel-Tripod_1.webp?v=1735300536,1,,,,,,,,,,,,,,,,,,,,,, Basic Astronomy Mounts 
SK0000108-UK,,,,,,,,,,,,,,,,,,,,105.86,211.71,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-Steel-Tripod_2.webp?v=1735300765,2,,,,,,,,,,,,,,,,,,,,,,
SK0000108-UK,,,,,,,,,,,,,,,,,,,,105.86,211.71,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-Steel-Tripod.webp?v=1735300765,3,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,Vixen Polarie - Star Tracker Mount,"<p><strong>The Vixen Polarie is an important accessory, that enables you to capture sharp, point-like images of the stars and stunninjg shots of the Milkyway using a standard DSLR Camera. It has been developed to track the stars and to compensate for the movement of the earth and is extremely simple and compact designed for use in every location on earth.</strong></p>
<p>If you have ever viewed a romantic, starry sky, you will surely have felt the desire to capture it on a camera but if you have tried to do this, you will know that it’s really not all that easy. This is because you need to have multiple exposures of several minutes if you want to photograph the stars. As our earth is always turning on its axis, the stars keep moving as time passes and as a result, in the photo become they long streaks of light on photographs. Today’s digital technology gives us the option of obtaining shorter exposure times by increasing the sensitivity of the sensor, but, unfortunately, this dramatically increases picture noise and the picture becomes very noisy and harsh. This makes it extremely difficult to take beautiful images of the night sky. For this reason, the Vixen company has developed the Polarie Star Tracker, which eliminates the problem of star migration. When you attach your camera to the Polarie, the device will track in the opposite direction of the earth’s rotation and this allows for sharp, point-like images of the starry sky even when using very long exposure times.</p>
<p>The multi-functional mode dial is adjustable for sky- and landscape-, moon-, sun- and star-tracking. Also included: USB connection for external power supply and a built-in compass for quick orientation. Available as optional extra accessories are a polar finder telescope for exact alignment with the celestial pole for long-exposure photography and a tripod.</p>
<p><strong>Spec:</strong><br></p>
<ul>
<li>Tracking speed: Sidereal, 0.5x sidereal, Sun, Moon<br>
</li>
<li>Fine adjustment: F57, 6mm worm wheel with 144 teeth<br>
</li>
<li>Polar axis: F 40mm<br>
</li>
<li>Drive: High-precision stepper motor:<br>
</li>
<li>Bearing capacity: approx. 2kg incl. ball head<br>
</li>
<li>Orientation aperture: Field of vision 8.9° vinclinometer: 0° to 70°<br>
</li>
<li>Miscellaneous: Built-in compass (removable)<br>
</li>
<li>Power supply: 2x AA batteries (compatible with alkaline, Ni-MH, Ni-CD batteries) or external power supply. Compatible with USB mini-B<br>
</li>
<li>Drive voltage: AA batteries: DC2,4-3.0V, Max. 0.6A<br>
</li>
<li>External power supply: DC4,4-5,25V, max. 0.3A<br>
</li>
<li>Operating time: approx. 2 hours with alkaline batteries<br>
</li>
<li>Approx. 20 hours with external power supply at 20°C with 2kg payload<br>
</li>
<li>Operating temperature: 0° to 40°<br>
</li>
<li>Dimensions: 95mm x 137mm x 58mm<br>
</li>
<li>Weight: 740g without batteries<br>
</li>
<li>Body material: Aluminium<br>
</li>
<li>Colour: White<br>
</li>
<li>Field of application: Long exposure Astro-Photography, DSLR<br>
</li>
<li>Optional accessories available: Polar finder telescope, tripod, QPL compass &amp; ball head adapter</li>
</ul>
<p><em>Whats included:</em><br><em></em></p>
<ol>
<li>
<em>1x Star Tracker Camera Mount (Tripod or other accessories not included)</em><br><em></em>
</li>
<li><em>Batteries required: Yes (unless using a separate power adapter)</em></li>
</ol>",,, Basic Astronomy Mounts ,,TRUE,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_11.webp?v=1743702746,1,,,,,,,,,,,,,,,,,,,,,, Basic Astronomy Mounts 
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_8.webp?v=1743702746,2,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_7.webp?v=1743702746,3,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_10.webp?v=1743702746,4,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_9.webp?v=1743702746,5,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_6.webp?v=1743702746,6,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_5.webp?v=1743702746,7,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_4.webp?v=1743702569,8,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_1.webp?v=1743702569,9,,,,,,,,,,,,,,,,,,,,,,
SK0000109-UK,,,,,,,,,,,,,,,,,,,,169.99,425.43,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/VixenPolarieStarTracker_2.webp?v=1743702569,10,,,,,,,,,,,,,,,,,,,,,,
SK0000110-UK,Nano Tracker Astronomical Photo Mount,"<p><strong>The Nano Tracker is one of the smallest star tracking devices available for perfect long exposure Astro photos out in the wilderness - Suitable in Northern &amp; Southern Hemispheres. The Nano Tracker is recommended for all DSLR cameras and system cameras with a wide-angle or light telephoto lenses up to 2kg in weight.</strong></p>
<p><em>Nano Tracker - Incredibly detailed Milkyway Photography:</em><br>With Nano Tracker you can take very impressive long exposure photos of the beautiful night sky. All you need is a camera and a photo tripod. The Nano Tracker ensures accurate tracking and is not only intended for experienced astrophotographers who like to be able to shoot on the go but because it so simple to use, its also ideal for beginners in astrophotography.</p>
<p><em>The Nano Tracker compensates for the Earth´s rotation:</em><br>Because the Earth rotates on its own axis, all celestial objects seem to move from east to west i the sky. This means that any kind of long exposure of the night sky would result in the starts becoming long streaks of light instead of pinpoint stars. The Nano Tracker compensates for this movement meaning you can do much longer exposures and the stars appear pinpoint and much brighter in the photo. For an exact alignment in the northern hemisphere, simply align it with the Pole Star and the NanoTracker will be ready to go.</p>
<p><em>Tip: With a compass and your smartphone´s tilt sensor, you can also set up the NanoTracker perfectly in both the northern and southern hemispheres.</em></p>
<p><em>Time lapse and video animation made easy:</em><br>With the NanoTracker you can also create beautiful time-lapse series shots and movies, for example of landscapes with the changing shadows and clouds or stunning time lapse movies of the Milkyway. At night such videos impressively show the movement of the stars - especially when they are recorded at half sidereal speed.</p>
<p>This is what you need for successful operation:<br>The NanoTracker consists of the compact motor unit and the manual control box, which also contains the battery compartment. The motor unit is placed between the photo tripod with video pointer/ball head and a second ball head, which are not included. The manual control box contains the controls where you can set the desired speed. All you need other than the Nano Tracker is a good tripod with a ball or tilt head, and of course a camera. The best choice is a DSLR camera or system camera with a fast wide-angle lens and a programmable remote shutter release. As a photo tripod you can use any stable tripod.</p>
<p>You will also need three AA batteries, which are not included. At 20°C a set of batteries can last up to 5 hours, however as with all batteries, at low temperatures this time reduces. The battery compartment is integrated in the hand controller and is easily accessible so that you can change the batteries on frosty nights without having to adjust the tripod.</p>
<p><strong>Spec:</strong><br></p>
<ul>
<li>Speed Settings: 1x, 0.5x, lunar, solar and max. 50x star speed<br>
</li>
<li>Area of application: Worldwide - Northern/Southern hemisphere switchable<br>
</li>
<li>Motor: Stepper motor<br>
</li>
<li>Mechanics: Steel-brass worm wheel drive 50 teeth<br>
</li>
<li>Bearing: 2 ball bearings<br>
</li>
<li>Connection tripod side: 1/4"" female thread<br>
</li>
<li>Connection camera side: 1/4"" male thread<br>
</li>
<li>Max Payload: 2kg<br>
</li>
<li>Power supply: 3x AA batteries (LR6) or Mini USB<br>
</li>
<li>Dimensions: Tracker 60 x 98 x 44mm, hand controller 50 x 105 x 22mm (without cable)<br>
</li>
<li>Weight: Tracker 350 grams, hand controller 80 grams</li>
</ul>
<p><em>Whats included:</em><br><em></em></p>
<ol>
<li>
<em>Star Tracking unit</em><br><em></em>
</li>
<li><em>Hand controller (Batteries not included)</em></li>
</ol>",,, Basic Astronomy Mounts ,,TRUE,,,,,,,,,,,,,151.44,302.88,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/NanotrackerStarTracker_6.jpg?v=1743788033,1,,,,,,,,,,,,,,,,,,,,,, Basic Astronomy Mounts 
SK0000110-UK,,,,,,,,,,,,,,,,,,,,151.44,302.88,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/NanotrackerStarTracker_3.jpg?v=1743788033,2,,,,,,,,,,,,,,,,,,,,,,
SK0000110-UK,,,,,,,,,,,,,,,,,,,,151.44,302.88,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/NanotrackerStarTracker_2.jpg?v=1743788033,3,,,,,,,,,,,,,,,,,,,,,,
SK0000110-UK,,,,,,,,,,,,,,,,,,,,151.44,302.88,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/NanotrackerStarTracker_5.jpg?v=1743788033,4,,,,,,,,,,,,,,,,,,,,,,
SK0000110-UK,,,,,,,,,,,,,,,,,,,,151.44,302.88,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/NanotrackerStarTracker_1.jpg?v=1743788033,5,,,,,,,,,,,,,,,,,,,,,,
SK0000110-UK,,,,,,,,,,,,,,,,,,,,151.44,302.88,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/NanotrackerStarTracker_4.jpg?v=1743788033,6,,,,,,,,,,,,,,,,,,,,,,
SK0000111-UK,Bresser Nebula 5 EQ/AZ WiFi Mount,"<p><strong>The Bresser Nebula 5 EQ/AZ Wifi-Network Mount is a precise and quiet telescope mount which is ideal for long exposure astrophotography. The controller box offers numerous central connectivity options for various accessories such as cameras, filter wheels, and motor focusers via USB (2.0 &amp; 3.0), simplifying the setup of a highly professional astrophotography mount system.</strong></p>
<p>Bresser has excelled on innovation coupled with quality 'Made in Italy' for this very high standard product. The manufacturer's long experience in mount construction guarantees a high-end device with first-class functionality and utmost reliability. Additionally, the in-house development team in Italy ensures quick response times in technical support and the adaptation of new device drivers.</p>
<p>The mount is controlled via pre-installed web-app software, accessible via WIFI and Ethernet cable connection. The philosophy behind the Nebula GoTo system is to provide the user with a control system independent of a standard PC, which can be remotely controlled via a smart device such as a mobile phone or tablet. However, this does not exclude the traditional use of computers of all types and brands, which can be connected to the system either wired or wirelessly.</p>
<p>The Bresser Nebula GoTo System Controller is a Raspberry Pi 4 microcomputer, which allows complete control of the setup (mount, camera, etc.) without the need for any other external device. The Bresser Nebula GoTo system comes equipped with all the Linux-based applications required for performing all your detailed astrophotographic functions. The existing INDI environment allows for the control of almost all devices (cameras, filter wheels, rotators, etc., even including observatory domes) needed for local or remote astrophotography sessions whether at home or somewhere else in the world.</p>
<p>The system also offers high flexibility for users who prefer to use traditional computer client applications such as Cart du Ciel (Star Chart), The Sky X, Sky Safari, Stellarium, and other planetarium programs as well as SGP, Nina, CCD Ciel, and other popular mainstream astrophotography tools. This complete compatibility is ensured through the adoption of the Alpaca communication protocol, which allows for the use of traditional ASCOM platform drivers for native INDI devices.</p>
<p><strong>State-of-the-art mount construction:</strong><br>The Bresser Nebula mounts are CNC-manufactured from stainless steel and aluminium. The sleek and functional design is courtesy of a renowned Italian mount manufacturer, who has licensed the design and now completely manufactures these high quality Bresser products. So, look forward to a stable yet easily portable mount, which despite its light weight of only 13kg (incl. tripod), allows for a high load capacity of up to 20kg.</p>
<p><strong>Visual Observation:</strong><br>For visual observation and direct use, control the mount with the hand control box included in the package. Alternatively, connect the Nebula 5 via WLAN directly to your smartphone or tablet and use the virtual hand control box. Of course, all adjustment parameters can also be set via the web application. The user interface is deliberately made simple and clear to ensure intuitive operation.</p>
<p><strong>Astrophotography:</strong><br>This is where the Nebula 5 mount shows its full strength. Whether mobile or stationary, the capability for remote operation is crucial. Connect your laptop or PC either via WLAN or with an Ethernet cable (recommended for faster data transmission) directly to the Raspberry-Pi control unit of the mount. Then use the pre-installed Kstars/EKOS software to control the mount and all external devices such as cameras, motor focus, filter wheel, etc. Alternatively, you can also directly control the unit with your own software. Applications such as Cart du Ciel (Star Chart), The Sky X, Sky Safari, Stellarium, and other planetarium programs as well as SGP, Nina, CCD Ciel, and other astrophotography tools can be used without any issues.</p>
<p><strong>2-in-1 Mount with EQ and AZ Mode:</strong><br>If required, the Nebula can be switched from the equatorial mode to the azimuthal mode. This is particularly advantageous for tracking satellites. Therefore, the mount can be used for various applications and is not limited to long exposure astrophotography.</p>
<p><strong>Attachment of up to two optics:</strong><br>Would you like to adapt multiple optics? No problem. Simply use the option to replace the counterweight bar with another telescope. Use the second optic as a counterweight to the main telescope. Set the Nebula 5 to azimuthal mode, remove the counterweight bar, and screw a suitable second telescope clamp directly onto the mount.</p>
<p><strong>Features:</strong></p>
<ul>
<li>Precise and quiet telescope mount – ideal for astrophotography<br>
</li>
<li>Extensive connectivity options for various accessories via USB<br>
</li>
<li>Integrated web app software enables central control of all components<br>
</li>
<li>Integrated Raspberry Pi with USB-3 ports and Ethernet port<br>
</li>
<li>Compatible with client applications such as Cart du Ciel (Star Chart), The Sky X, Sky Safari, Stellarium<br>
</li>
<li>Compatible with SGP, Nina, CCD Ciel, and other astrophotography tools<br>
</li>
<li>Virtual hand control box and settings menu for smartphones and tablets<br>
</li>
<li>PC control – ASCOM and INDI compatible<br>
</li>
<li>USB ports for cameras, motors, filter wheels, etc.<br>
</li>
<li>Conversion from parallactic to azimuthal mode possible<br>
</li>
<li>Small hand box for basic functions included<br>
</li>
<li>Mount CNC-manufactured from stainless steel and aluminium<br>
</li>
<li>Tooth belt drive for precise and quiet tracking<br>
</li>
<li>Load capacity: 15kg in EQ mode and 20kg in AZ mode<br>
</li>
<li>Dual prism clamping for Vixen GP and Losmandy<br>
</li>
<li>Weight of the mount: 8kg<br>
</li>
<li>Weight of the tripod: 5kg<br>
</li>
<li>Max Tripod height - 103cm</li>
</ul>
<p><em>Whats included:</em></p>
<ol>
<li>Nebula 5 EQ/AZ Mount<br>
</li>
<li>Field tripod<br>
</li>
<li>Central control unit with Raspberry Pi<br>
</li>
<li>Counterweight: 6 kg (1 piece)<br>
</li>
<li>Basic hand box<br>
</li>
<li>Connection cables<br>
</li>
<li>Power supply 230V/12V/3A</li>
</ol>
 ",,, Advanced Astrophotography Mounts ,,TRUE,,,,,,,,,,,,,169.99,2527.29,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/Bresser-Nebula-5-EQ-Astrophotography-Mount_4.jpg?v=1722539710,1,,,,,,,,,,,,,,,,,,,,,, Advanced Astrophotography Mounts 
